Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai
Jakarta,2018,Dalam,1,SMAN 67,IPS,Tertinggi,83.5
Jakarta,2018,Dalam,1,SMAN 67,IPS,Rata-rata,79.96
Jakarta,2018,Dalam,1,SMAN 68,IPA,Terendah,87.13
Jakarta,2018,Dalam,1,SMAN 68,IPA,Tertinggi,94.25
Jakarta,2018,Dalam,1,SMAN 68,IPA,Rata-rata,89.34
Jakarta,2018,Dalam,1,SMAN 68,IPS,Terendah,82.88
Jakarta,2018,Dalam,1,SMAN 68,IPS,Tertinggi,89
Jakarta,2018,Dalam,1,SMAN 68,IPS,Rata-rata,84.83
Jakarta,2018,Dalam,1,SMAN 70,IPA,Terendah,84.13
Jakarta,2018,Dalam,1,SMAN 70,IPA,Tertinggi,94.13
Jakarta,2018,Dalam,1,SMAN 70,IPA,Rata-rata,86.92
Jakarta,2018,Dalam,1,SMAN 70,IPS,Terendah,81.38
Jakarta,2018,Dalam,1,SMAN 70,IPS,Tertinggi,90.38
Jakarta,2018,Dalam,1,SMAN 70,IPS,Rata-rata,83.95
Jakarta,2018,Dalam,1,SMAN 71,IPA,Terendah,86.13
Jakarta,2018,Dalam,1,SMAN 71,IPA,Tertinggi,90.75
Jakarta,2018,Dalam,1,SMAN 71,IPA,Rata-rata,87.31
Jakarta,2018,Dalam,1,SMAN 71,IPS,Terendah,81.5
Jakarta,2018,Dalam,1,SMAN 71,IPS,Tertinggi,91.25
Jakarta,2018,Dalam,1,SMAN 71,IPS,Rata-rata,83.66
Jakarta,2018,Dalam,1,SMAN 72,IPA,Terendah,72.13
Jakarta,2018,Dalam,1,SMAN 72,IPA,Tertinggi,86.38
Jakarta,2018,Dalam,1,SMAN 72,IPA,Rata-rata,76.67
Jakarta,2018,Dalam,1,SMAN 72,IPS,Terendah,67.75
Jakarta,2018,Dalam,1,SMAN 72,IPS,Tertinggi,81.5
Jakarta,2018,Dalam,1,SMAN 72,IPS,Rata-rata,70.59
Jakarta,2018,Dalam,1,SMAN 72,BAHASA,Terendah,64.25
Jakarta,2018,Dalam,1,SMAN 72,BAHASA,Tertinggi,74.5
Jakarta,2018,Dalam,1,SMAN 72,BAHASA,Rata-rata,66.84
Jakarta,2018,Dalam,1,SMAN 73,IPA,Terendah,71
Jakarta,2018,Dalam,1,SMAN 73,IPA,Tertinggi,82.38
Jakarta,2018,Dalam,1,SMAN 73,IPA,Rata-rata,75.42
Jakarta,2018,Dalam,1,SMAN 73,IPS,Terendah,66
Jakarta,2018,Dalam,1,SMAN 73,IPS,Tertinggi,80.5
Jakarta,2018,Dalam,1,SMAN 73,IPS,Rata-rata,68.85
Jakarta,2018,Dalam,1,SMAN 74,IPA,Terendah,71.75
Jakarta,2018,Dalam,1,SMAN 74,IPA,Tertinggi,79.75
Jakarta,2018,Dalam,1,SMAN 74,IPA,Rata-rata,74.35
Jakarta,2018,Dalam,1,SMAN 74,IPS,Terendah,69
Jakarta,2018,Dalam,1,SMAN 74,IPS,Tertinggi,84.75
Jakarta,2018,Dalam,1,SMAN 74,IPS,Rata-rata,70.98
Jakarta,2018,Dalam,1,SMAN 75,IPA,Terendah,72.75
Jakarta,2018,Dalam,1,SMAN 75,IPA,Tertinggi,86.13
Jakarta,2018,Dalam,1,SMAN 75,IPA,Rata-rata,76.58
Jakarta,2018,Dalam,1,SMAN 75,IPS,Terendah,68
Jakarta,2018,Dalam,1,SMAN 75,IPS,Tertinggi,79.63
Jakarta,2018,Dalam,1,SMAN 75,IPS,Rata-rata,70.61
Jakarta,2018,Dalam,1,SMAN 76,IPA,Terendah,67.75
Jakarta,2018,Dalam,1,SMAN 76,IPA,Tertinggi,80.38
Jakarta,2018,Dalam,1,SMAN 76,IPA,Rata-rata,70.87
Jakarta,2018,Dalam,1,SMAN 76,IPS,Terendah,64.5
Jakarta,2018,Dalam,1,SMAN 76,IPS,Tertinggi,72
Jakarta,2018,Dalam,1,SMAN 76,IPS,Rata-rata,66.49
Jakarta,2018,Dalam,1,SMAN 77,IPA,Terendah,85.63
Jakarta,2018,Dalam,1,SMAN 77,IPA,Tertinggi,91.63
Jakarta,2018,Dalam,1,SMAN 77,IPA,Rata-rata,86.69
Jakarta,2018,Dalam,1,SMAN 77,IPS,Terendah,80.63
Jakarta,2018,Dalam,1,SMAN 77,IPS,Tertinggi,89.63
Jakarta,2018,Dalam,1,SMAN 77,IPS,Rata-rata,82.09
Jakarta,2018,Dalam,1,SMAN 78,IPA,Terendah,88.13
Jakarta,2018,Dalam,1,SMAN 78,IPA,Tertinggi,95.38
Jakarta,2018,Dalam,1,SMAN 78,IPA,Rata-rata,90.59
Jakarta,2018,Dalam,1,SMAN 78,IPS,Terendah,86.63
Jakarta,2018,Dalam,1,SMAN 78,IPS,Tertinggi,92
Jakarta,2018,Dalam,1,SMAN 78,IPS,Rata-rata,87.82
Jakarta,2018,Dalam,1,SMAN 78,BAHASA,Terendah,83.88
Jakarta,2018,Dalam,1,SMAN 78,BAHASA,Tertinggi,88.38
Jakarta,2018,Dalam,1,SMAN 78,BAHASA,Rata-rata,85.31
Jakarta,2018,Dalam,1,SMAN 79,IPA,Terendah,70.63
Jakarta,2018,Dalam,1,SMAN 79,IPA,Tertinggi,79.75
Jakarta,2018,Dalam,1,SMAN 79,IPA,Rata-rata,72.9
Jakarta,2018,Dalam,1,SMAN 79,IPS,Terendah,69.63
Jakarta,2018,Dalam,1,SMAN 79,IPS,Tertinggi,76.75
Jakarta,2018,Dalam,1,SMAN 79,IPS,Rata-rata,71.19
Jakarta,2018,Dalam,1,SMAN 80,IPA,Terendah,77.63
Jakarta,2018,Dalam,1,SMAN 80,IPA,Tertinggi,86.38
Jakarta,2018,Dalam,1,SMAN 80,IPA,Rata-rata,80.66
Jakarta,2018,Dalam,1,SMAN 80,IPS,Terendah,73.5
Jakarta,2018,Dalam,1,SMAN 80,IPS,Tertinggi,81.38
Jakarta,2018,Dalam,1,SMAN 80,IPS,Rata-rata,76.04
Jakarta,2018,Dalam,1,SMAN 81,IPA,Terendah,89.88
Jakarta,2018,Dalam,1,SMAN 81,IPA,Tertinggi,95.13
Jakarta,2018,Dalam,1,SMAN 81,IPA,Rata-rata,91.84
Jakarta,2018,Dalam,1,SMAN 81,IPS,Terendah,87.75
Jakarta,2018,Dalam,1,SMAN 81,IPS,Tertinggi,93.75
Jakarta,2018,Dalam,1,SMAN 81,IPS,Rata-rata,89.4
Jakarta,2018,Dalam,1,SMAN 82,IPA,Terendah,74.75
Jakarta,2018,Dalam,1,SMAN 82,IPA,Tertinggi,81.25
Jakarta,2018,Dalam,1,SMAN 82,IPA,Rata-rata,77.03
Jakarta,2018,Dalam,1,SMAN 82,IPS,Terendah,72.38
Jakarta,2018,Dalam,1,SMAN 82,IPS,Tertinggi,78.75
Jakarta,2018,Dalam,1,SMAN 82,IPS,Rata-rata,74.54
Jakarta,2018,Dalam,1,SMAN 83,IPA,Terendah,62.63
Jakarta,2018,Dalam,1,SMAN 83,IPA,Tertinggi,70.88
Jakarta,2018,Dalam,1,SMAN 83,IPA,Rata-rata,65.19
Jakarta,2018,Dalam,1,SMAN 83,IPS,Terendah,61
Jakarta,2018,Dalam,1,SMAN 83,IPS,Tertinggi,71.38
Jakarta,2018,Dalam,1,SMAN 83,IPS,Rata-rata,62.61
Jakarta,2018,Dalam,1,SMAN 84,IPA,Terendah,82.25
Jakarta,2018,Dalam,1,SMAN 84,IPA,Tertinggi,91.5
Jakarta,2018,Dalam,1,SMAN 84,IPA,Rata-rata,84.05
Jakarta,2018,Dalam,1,SMAN 84,IPS,Terendah,76.75
Jakarta,2018,Dalam,1,SMAN 84,IPS,Tertinggi,87.13
Jakarta,2018,Dalam,1,SMAN 84,IPS,Rata-rata,79.12
Jakarta,2018,Dalam,1,SMAN 84,BAHASA,Terendah,70
Jakarta,2018,Dalam,1,SMAN 84,BAHASA,Tertinggi,76.25
Jakarta,2018,Dalam,1,SMAN 84,BAHASA,Rata-rata,72.43
Jakarta,2018,Dalam,1,SMAN 85,IPA,Terendah,77.88
Jakarta,2018,Dalam,1,SMAN 85,IPA,Tertinggi,86.5
Jakarta,2018,Dalam,1,SMAN 85,IPA,Rata-rata,79.94
Jakarta,2018,Dalam,1,SMAN 85,IPS,Terendah,75
Jakarta,2018,Dalam,1,SMAN 85,IPS,Tertinggi,81.25
Jakarta,2018,Dalam,1,SMAN 85,IPS,Rata-rata,76.85
Jakarta,2018,Dalam,1,SMAN 86,IPA,Terendah,75.63
Jakarta,2018,Dalam,1,SMAN 86,IPA,Tertinggi,86.75
Jakarta,2018,Dalam,1,SMAN 86,IPA,Rata-rata,78.57
Jakarta,2018,Dalam,1,SMAN 86,IPS,Terendah,72.75
Jakarta,2018,Dalam,1,SMAN 86,IPS,Tertinggi,82.25
Jakarta,2018,Dalam,1,SMAN 86,IPS,Rata-rata,74.79
Jakarta,2018,Dalam,1,SMAN 87,IPA,Terendah,75.5
Jakarta,2018,Dalam,1,SMAN 87,IPA,Tertinggi,91.88
Jakarta,2018,Dalam,1,SMAN 87,IPA,Rata-rata,79.03
Jakarta,2018,Dalam,1,SMAN 87,IPS,Terendah,73
Jakarta,2018,Dalam,1,SMAN 87,IPS,Tertinggi,81.38
Jakarta,2018,Dalam,1,SMAN 87,IPS,Rata-rata,75.03
Jakarta,2018,Dalam,1,SMAN 88,IPA,Terendah,77
Jakarta,2018,Dalam,1,SMAN 88,IPA,Tertinggi,87.75
Jakarta,2018,Dalam,1,SMAN 88,IPA,Rata-rata,78.74
Jakarta,2018,Dalam,1,SMAN 88,IPS,Terendah,73.13
Jakarta,2018,Dalam,1,SMAN 88,IPS,Tertinggi,77
Jakarta,2018,Dalam,1,SMAN 88,IPS,Rata-rata,74.33
Jakarta,2018,Dalam,1,SMAN 89,IPA,Terendah,77.38
Jakarta,2018,Dalam,1,SMAN 89,IPA,Tertinggi,91.5
Jakarta,2018,Dalam,1,SMAN 89,IPA,Rata-rata,81.25
Jakarta,2018,Dalam,1,SMAN 89,IPS,Terendah,69.88
Jakarta,2018,Dalam,1,SMAN 89,IPS,Tertinggi,87.5
Jakarta,2018,Dalam,1,SMAN 89,IPS,Rata-rata,73.64
Jakarta,2018,Dalam,1,SMAN 90,IPA,Terendah,84
Jakarta,2018,Dalam,1,SMAN 90,IPA,Tertinggi,91
Jakarta,2018,Dalam,1,SMAN 90,IPA,Rata-rata,86.47
Jakarta,2018,Dalam,1,SMAN 90,IPS,Terendah,79
Jakarta,2018,Dalam,1,SMAN 90,IPS,Tertinggi,91.63
Jakarta,2018,Dalam,1,SMAN 90,IPS,Rata-rata,81.6
Jakarta,2018,Dalam,1,SMAN 91,IPA,Terendah,82.88
Jakarta,2018,Dalam,1,SMAN 91,IPA,Tertinggi,89.75
Jakarta,2018,Dalam,1,SMAN 91,IPA,Rata-rata,84.65
Jakarta,2018,Dalam,1,SMAN 91,IPS,Terendah,78
Jakarta,2018,Dalam,1,SMAN 91,IPS,Tertinggi,88.88
Jakarta,2018,Dalam,1,SMAN 91,IPS,Rata-rata,79.92
Jakarta,2018,Dalam,1,SMAN 92,IPA,Terendah,67.88
Jakarta,2018,Dalam,1,SMAN 92,IPA,Tertinggi,79.38
Jakarta,2018,Dalam,1,SMAN 92,IPA,Rata-rata,70.59
Jakarta,2018,Dalam,1,SMAN 92,IPS,Terendah,62
Jakarta,2018,Dalam,1,SMAN 92,IPS,Tertinggi,78.75
Jakarta,2018,Dalam,1,SMAN 92,IPS,Rata-rata,64.78
Jakarta,2018,Dalam,1,SMAN 92,BAHASA,Terendah,60.25
Jakarta,2018,Dalam,1,SMAN 92,BAHASA,Tertinggi,74.88
Jakarta,2018,Dalam,1,SMAN 92,BAHASA,Rata-rata,63.26
Jakarta,2018,Dalam,1,SMAN 93,IPA,Terendah,74.63
Jakarta,2018,Dalam,1,SMAN 93,IPA,Tertinggi,82.63
Jakarta,2018,Dalam,1,SMAN 93,IPA,Rata-rata,77.17
Jakarta,2018,Dalam,1,SMAN 93,IPS,Terendah,73.25
Jakarta,2018,Dalam,1,SMAN 93,IPS,Tertinggi,80.63
Jakarta,2018,Dalam,1,SMAN 93,IPS,Rata-rata,74.4
Jakarta,2018,Dalam,1,SMAN 94,IPA,Terendah,75.13
Jakarta,2018,Dalam,1,SMAN 94,IPA,Tertinggi,86.88
Jakarta,2018,Dalam,1,SMAN 94,IPA,Rata-rata,78.84
Jakarta,2018,Dalam,1,SMAN 94,IPS,Terendah,70.63
Jakarta,2018,Dalam,1,SMAN 94,IPS,Tertinggi,83.38
Jakarta,2018,Dalam,1,SMAN 94,IPS,Rata-rata,73.21
Jakarta,2018,Dalam,1,SMAN 95,IPA,Terendah,75.63
Jakarta,2018,Dalam,1,SMAN 95,IPA,Tertinggi,86.63
Jakarta,2018,Dalam,1,SMAN 95,IPA,Rata-rata,79.08
Jakarta,2018,Dalam,1,SMAN 95,IPS,Terendah,70.5
Jakarta,2018,Dalam,1,SMAN 95,IPS,Tertinggi,81.38
Jakarta,2018,Dalam,1,SMAN 95,IPS,Rata-rata,73.68
Jakarta,2018,Dalam,1,SMAN 95,BAHASA,Terendah,69.13
Jakarta,2018,Dalam,1,SMAN 95,BAHASA,Tertinggi,86.13
Jakarta,2018,Dalam,1,SMAN 95,BAHASA,Rata-rata,71.34
Jakarta,2018,Dalam,1,SMAN 96,IPA,Terendah,71.38
Jakarta,2018,Dalam,1,SMAN 96,IPA,Tertinggi,84.5
Jakarta,2018,Dalam,1,SMAN 96,IPA,Rata-rata,75.82
Jakarta,2018,Dalam,1,SMAN 96,IPS,Terendah,67
Jakarta,2018,Dalam,1,SMAN 96,IPS,Tertinggi,76.75
Jakarta,2018,Dalam,1,SMAN 96,IPS,Rata-rata,69.26
Jakarta,2018,Dalam,1,SMAN 97,IPA,Terendah,81.13
Jakarta,2018,Dalam,1,SMAN 97,IPA,Tertinggi,85.88
Jakarta,2018,Dalam,1,SMAN 97,IPA,Rata-rata,82.78
Jakarta,2018,Dalam,1,SMAN 97,IPS,Terendah,76.88
Jakarta,2018,Dalam,1,SMAN 97,IPS,Tertinggi,84.75
Jakarta,2018,Dalam,1,SMAN 97,IPS,Rata-rata,78.55
Jakarta,2018,Dalam,1,SMAN 98,IPA,Terendah,82.5
Jakarta,2018,Dalam,1,SMAN 98,IPA,Tertinggi,89.25
Jakarta,2018,Dalam,1,SMAN 98,IPA,Rata-rata,84.78
Jakarta,2018,Dalam,1,SMAN 98,IPS,Terendah,78.63
Jakarta,2018,Dalam,1,SMAN 98,IPS,Tertinggi,86.25
Jakarta,2018,Dalam,1,SMAN 98,IPS,Rata-rata,80.55
Jakarta,2018,Dalam,1,SMAN 99,IPA,Terendah,85.5
Jakarta,2018,Dalam,1,SMAN 99,IPA,Tertinggi,93.13
Jakarta,2018,Dalam,1,SMAN 99,IPA,Rata-rata,87.39
Jakarta,2018,Dalam,1,SMAN 99,IPS,Terendah,81.13
Jakarta,2018,Dalam,1,SMAN 99,IPS,Tertinggi,89.75
Jakarta,2018,Dalam,1,SMAN 99,IPS,Rata-rata,83.12
Jakarta,2018,Dalam,1,SMAN 100,IPA,Terendah,71.25
Jakarta,2018,Dalam,1,SMAN 100,IPA,Tertinggi,82.25
Jakarta,2018,Dalam,1,SMAN 100,IPA,Rata-rata,73.62
Jakarta,2018,Dalam,1,SMAN 100,IPS,Terendah,69.88
Jakarta,2018,Dalam,1,SMAN 100,IPS,Tertinggi,76.88
Jakarta,2018,Dalam,1,SMAN 100,IPS,Rata-rata,70.92
Jakarta,2018,Dalam,1,SMAN 101,IPA,Terendah,71.63
Jakarta,2018,Dalam,1,SMAN 101,IPA,Tertinggi,87
Jakarta,2018,Dalam,1,SMAN 101,IPA,Rata-rata,74.93
Jakarta,2018,Dalam,1,SMAN 101,IPS,Terendah,69
Jakarta,2018,Dalam,1,SMAN 101,IPS,Tertinggi,81.25
Jakarta,2018,Dalam,1,SMAN 101,IPS,Rata-rata,71.44
Jakarta,2018,Dalam,1,SMAN 102,IPA,Terendah,68.75
Jakarta,2018,Dalam,1,SMAN 102,IPA,Tertinggi,79.5
Jakarta,2018,Dalam,1,SMAN 102,IPA,Rata-rata,72
Jakarta,2018,Dalam,1,SMAN 102,IPS,Terendah,64.63
Jakarta,2018,Dalam,1,SMAN 102,IPS,Tertinggi,71.75
Jakarta,2018,Dalam,1,SMAN 102,IPS,Rata-rata,66.58
Jakarta,2018,Dalam,1,SMAN 103,IPA,Terendah,83.88
Jakarta,2018,Dalam,1,SMAN 103,IPA,Tertinggi,88
Jakarta,2018,Dalam,1,SMAN 103,IPA,Rata-rata,85.22
Jakarta,2018,Dalam,1,SMAN 103,IPS,Terendah,77.63
Jakarta,2018,Dalam,1,SMAN 103,IPS,Tertinggi,88.25
Jakarta,2018,Dalam,1,SMAN 103,IPS,Rata-rata,80.45
Jakarta,2018,Dalam,1,SMAN 104,IPA,Terendah,76.38
Jakarta,2018,Dalam,1,SMAN 104,IPA,Tertinggi,84.88
Jakarta,2018,Dalam,1,SMAN 104,IPA,Rata-rata,78.79
Jakarta,2018,Dalam,1,SMAN 104,IPS,Terendah,74.25
Jakarta,2018,Dalam,1,SMAN 104,IPS,Tertinggi,82.38
Jakarta,2018,Dalam,1,SMAN 104,IPS,Rata-rata,75.35
Jakarta,2018,Dalam,1,SMAN 105,IPA,Terendah,80.88
Jakarta,2018,Dalam,1,SMAN 105,IPA,Tertinggi,89.75
Jakarta,2018,Dalam,1,SMAN 105,IPA,Rata-rata,82.52
Jakarta,2018,Dalam,1,SMAN 105,IPS,Terendah,76.43
Jakarta,2018,Dalam,1,SMAN 105,IPS,Tertinggi,87.63
Jakarta,2018,Dalam,1,SMAN 105,IPS,Rata-rata,77.54
Jakarta,2018,Dalam,1,SMAN 106,IPA,Terendah,78.38
Jakarta,2018,Dalam,1,SMAN 106,IPA,Tertinggi,86.75
Jakarta,2018,Dalam,1,SMAN 106,IPA,Rata-rata,80.42
Jakarta,2018,Dalam,1,SMAN 106,IPS,Terendah,74.88
Jakarta,2018,Dalam,1,SMAN 106,IPS,Tertinggi,86
Jakarta,2018,Dalam,1,SMAN 106,IPS,Rata-rata,76.5
Jakarta,2018,Dalam,1,SMAN 107,IPA,Terendah,70.88
Jakarta,2018,Dalam,1,SMAN 107,IPA,Tertinggi,80.88
Jakarta,2018,Dalam,1,SMAN 107,IPA,Rata-rata,73.58
Jakarta,2018,Dalam,1,SMAN 107,IPS,Terendah,68.5
Jakarta,2018,Dalam,1,SMAN 107,IPS,Tertinggi,75.63
Jakarta,2018,Dalam,1,SMAN 107,IPS,Rata-rata,69.83
Jakarta,2018,Dalam,1,SMAN 108,IPA,Terendah,69.63
Jakarta,2018,Dalam,1,SMAN 108,IPA,Tertinggi,74.38
Jakarta,2018,Dalam,1,SMAN 108,IPA,Rata-rata,71.36
Jakarta,2018,Dalam,1,SMAN 108,IPS,Terendah,69.13
Jakarta,2018,Dalam,1,SMAN 108,IPS,Tertinggi,79
Jakarta,2018,Dalam,1,SMAN 108,IPS,Rata-rata,70.79
Jakarta,2018,Dalam,1,SMAN 109,IPA,Terendah,81.38
Jakarta,2018,Dalam,1,SMAN 109,IPA,Tertinggi,87.25
Jakarta,2018,Dalam,1,SMAN 109,IPA,Rata-rata,83.3
Jakarta,2018,Dalam,1,SMAN 109,IPS,Terendah,78.88
Jakarta,2018,Dalam,1,SMAN 109,IPS,Tertinggi,85.13
Jakarta,2018,Dalam,1,SMAN 109,IPS,Rata-rata,80.78
Jakarta,2018,Dalam,1,SMAN 110,IPA,Terendah,71.88
Jakarta,2018,Dalam,1,SMAN 110,IPA,Tertinggi,80.38
Jakarta,2018,Dalam,1,SMAN 110,IPA,Rata-rata,75.22
Jakarta,2018,Dalam,1,SMAN 110,IPS,Terendah,67.13
Jakarta,2018,Dalam,1,SMAN 110,IPS,Tertinggi,76.25
Jakarta,2018,Dalam,1,SMAN 110,IPS,Rata-rata,69.7
Jakarta,2018,Dalam,1,SMAN 110,BAHASA,Terendah,65.25
Jakarta,2018,Dalam,1,SMAN 110,BAHASA,Tertinggi,70.88
Jakarta,2018,Dalam,1,SMAN 110,BAHASA,Rata-rata,66.74
Jakarta,2018,Dalam,1,SMAN 111,IPA,Terendah,73.13
Jakarta,2018,Dalam,1,SMAN 111,IPA,Tertinggi,87.63
Jakarta,2018,Dalam,1,SMAN 111,IPA,Rata-rata,79.74
Jakarta,2018,Dalam,1,SMAN 111,IPS,Terendah,61.38
Jakarta,2018,Dalam,1,SMAN 111,IPS,Tertinggi,75.13
Jakarta,2018,Dalam,1,SMAN 111,IPS,Rata-rata,66.98
Jakarta,2018,Dalam,1,SMAN 112,IPA,Terendah,82
Jakarta,2018,Dalam,1,SMAN 112,IPA,Tertinggi,90
Jakarta,2018,Dalam,1,SMAN 112,IPA,Rata-rata,84.04
Jakarta,2018,Dalam,1,SMAN 112,IPS,Terendah,80.63
Jakarta,2018,Dalam,1,SMAN 112,IPS,Tertinggi,87.88
Jakarta,2018,Dalam,1,SMAN 112,IPS,Rata-rata,82.2
Jakarta,2018,Dalam,1,SMAN 113,IPA,Terendah,78.38
Jakarta,2018,Dalam,1,SMAN 113,IPA,Tertinggi,87.63
Jakarta,2018,Dalam,1,SMAN 113,IPA,Rata-rata,81
Jakarta,2018,Dalam,1,SMAN 113,IPS,Terendah,74.75
Jakarta,2018,Dalam,1,SMAN 113,IPS,Tertinggi,87.25
Jakarta,2018,Dalam,1,SMAN 113,IPS,Rata-rata,76.53
Jakarta,2018,Dalam,1,SMAN 113,BAHASA,Terendah,71.88
Jakarta,2018,Dalam,1,SMAN 113,BAHASA,Tertinggi,76.5
Jakarta,2018,Dalam,1,SMAN 113,BAHASA,Rata-rata,73.11
Jakarta,2018,Dalam,1,SMAN 114,IPA,Terendah,61.13
Jakarta,2018,Dalam,1,SMAN 114,IPA,Tertinggi,70.38
Jakarta,2018,Dalam,1,SMAN 114,IPA,Rata-rata,64.12
Jakarta,2018,Dalam,1,SMAN 114,IPS,Terendah,58.88
Jakarta,2018,Dalam,1,SMAN 114,IPS,Tertinggi,75
Jakarta,2018,Dalam,1,SMAN 114,IPS,Rata-rata,60.55
Jakarta,2018,Dalam,1,SMAN 115,IPA,Terendah,61.38
Jakarta,2018,Dalam,1,SMAN 115,IPA,Tertinggi,78.75
Jakarta,2018,Dalam,1,SMAN 115,IPA,Rata-rata,66.38
Jakarta,2018,Dalam,1,SMAN 115,IPS,Terendah,59.75
Jakarta,2018,Dalam,1,SMAN 115,IPS,Tertinggi,83.38
Jakarta,2018,Dalam,1,SMAN 115,IPS,Rata-rata,62.06
Jakarta,2017,Dalam,1,SMAN 1,IPA,Terendah,87.13
Jakarta,2017,Dalam,1,SMAN 1,IPA,Tertinggi,91.75
Jakarta,2017,Dalam,1,SMAN 1,IPA,Rata-rata,88.63
Jakarta,2017,Dalam,1,SMAN 1,IPS,Terendah,80
Jakarta,2017,Dalam,1,SMAN 1,IPS,Tertinggi,86.38
Jakarta,2017,Dalam,1,SMAN 1,IPS,Rata-rata,82.45
Jakarta,2017,Dalam,1,SMAN 2,IPA,Terendah,90.88
Jakarta,2017,Dalam,1,SMAN 2,IPA,Tertinggi,96.88
Jakarta,2017,Dalam,1,SMAN 2,IPA,Rata-rata,92.37
Jakarta,2017,Dalam,1,SMAN 2,IPS,Terendah,87
Jakarta,2017,Dalam,1,SMAN 2,IPS,Tertinggi,92.75
Jakarta,2017,Dalam,1,SMAN 2,IPS,Rata-rata,89.15
Jakarta,2017,Dalam,1,SMAN 3,IPA,Terendah,82.38
Jakarta,2017,Dalam,1,SMAN 3,IPA,Tertinggi,90.75
Jakarta,2017,Dalam,1,SMAN 3,IPA,Rata-rata,85.37
Jakarta,2017,Dalam,1,SMAN 3,IPS,Terendah,77.63
Jakarta,2017,Dalam,1,SMAN 3,IPS,Tertinggi,88.63
Jakarta,2017,Dalam,1,SMAN 3,IPS,Rata-rata,80.12
Jakarta,2017,Dalam,1,SMAN 4,IPA,Terendah,77.88
Jakarta,2017,Dalam,1,SMAN 4,IPA,Tertinggi,86.63
Jakarta,2017,Dalam,1,SMAN 4,IPA,Rata-rata,81.69
Jakarta,2017,Dalam,1,SMAN 4,IPS,Terendah,75.63
Jakarta,2017,Dalam,1,SMAN 4,IPS,Tertinggi,84.25
Jakarta,2017,Dalam,1,SMAN 4,IPS,Rata-rata,77.89
Jakarta,2017,Dalam,1,SMAN 5,IPA,Terendah,77
Jakarta,2017,Dalam,1,SMAN 5,IPA,Tertinggi,89.5
Jakarta,2017,Dalam,1,SMAN 5,IPA,Rata-rata,80.66
Jakarta,2017,Dalam,1,SMAN 5,IPS,Terendah,69.38
Jakarta,2017,Dalam,1,SMAN 5,IPS,Tertinggi,83
Jakarta,2017,Dalam,1,SMAN 5,IPS,Rata-rata,73.37
Jakarta,2017,Dalam,1,SMAN 6,IPA,Terendah,85.63
Jakarta,2017,Dalam,1,SMAN 6,IPA,Tertinggi,91.88
Jakarta,2017,Dalam,1,SMAN 6,IPA,Rata-rata,87.16
Jakarta,2017,Dalam,1,SMAN 6,IPS,Terendah,81.5
Jakarta,2017,Dalam,1,SMAN 6,IPS,Tertinggi,85.75
Jakarta,2017,Dalam,1,SMAN 6,IPS,Rata-rata,83.18
Jakarta,2017,Dalam,1,SMAN 7,IPA,Terendah,67.25
Jakarta,2017,Dalam,1,SMAN 7,IPA,Tertinggi,78.63
Jakarta,2017,Dalam,1,SMAN 7,IPA,Rata-rata,69.72
Jakarta,2017,Dalam,1,SMAN 7,IPS,Terendah,65
Jakarta,2017,Dalam,1,SMAN 7,IPS,Tertinggi,74.63
Jakarta,2017,Dalam,1,SMAN 7,IPS,Rata-rata,66.74
Jakarta,2017,Dalam,1,SMAN 8,IPA,Terendah,94.13
Jakarta,2017,Dalam,1,SMAN 8,IPA,Tertinggi,98
Jakarta,2017,Dalam,1,SMAN 8,IPA,Rata-rata,95.07
Jakarta,2017,Dalam,1,SMAN 8,IPS,Terendah,93.13
Jakarta,2017,Dalam,1,SMAN 8,IPS,Tertinggi,96.38
Jakarta,2017,Dalam,1,SMAN 8,IPS,Rata-rata,94.1
Jakarta,2017,Dalam,1,SMAN 9,IPA,Terendah,74
Jakarta,2017,Dalam,1,SMAN 9,IPA,Tertinggi,84.13
Jakarta,2017,Dalam,1,SMAN 9,IPA,Rata-rata,76.72
Jakarta,2017,Dalam,1,SMAN 9,IPS,Terendah,71
Jakarta,2017,Dalam,1,SMAN 9,IPS,Tertinggi,79.38
Jakarta,2017,Dalam,1,SMAN 9,IPS,Rata-rata,72.68
Jakarta,2017,Dalam,1,SMAN 10,IPA,Terendah,68.63
Jakarta,2017,Dalam,1,SMAN 10,IPA,Tertinggi,83.13
Jakarta,2017,Dalam,1,SMAN 10,IPA,Rata-rata,73.47
Jakarta,2017,Dalam,1,SMAN 10,IPS,Terendah,62.75
Jakarta,2017,Dalam,1,SMAN 10,IPS,Tertinggi,72.13
Jakarta,2017,Dalam,1,SMAN 10,IPS,Rata-rata,65.39
Jakarta,2017,Dalam,1,SMAN 11,IPA,Terendah,75.63
Jakarta,2017,Dalam,1,SMAN 11,IPA,Tertinggi,83.88
Jakarta,2017,Dalam,1,SMAN 11,IPA,Rata-rata,78.82
Jakarta,2017,Dalam,1,SMAN 11,IPS,Terendah,71.13
Jakarta,2017,Dalam,1,SMAN 11,IPS,Tertinggi,77.75
Jakarta,2017,Dalam,1,SMAN 11,IPS,Rata-rata,73.31
Jakarta,2017,Dalam,1,SMAN 12,IPA,Terendah,88.88
Jakarta,2017,Dalam,1,SMAN 12,IPA,Tertinggi,93.25
Jakarta,2017,Dalam,1,SMAN 12,IPA,Rata-rata,90.12
